,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
331,10000,0.05,1.0,2,250,real_TRE_Q,2,0.001,0.0006250000000000001,True,4222.29150390625,-0.1874196099452864,4.871484803923697e-43,0.6583432722091674,-0.3957684710621834,0.51,0.57,0.65,0.69,0.75
48,1000,0.05,1.0,2,250,real_TRE_Q,15,0.0,0.00014648437500000008,False,364.4776306152344,-0.2627006142170346,3.1994181619249327e-44,0.6661676168441772,-0.3721756488084793,0.42,0.5,0.58,0.67,0.75
128,1000,0.05,1.0,2,250,real_TRE_Q,15,0.003,0.00014648437500000008,False,432.9305725097656,-0.1392568107765708,1.897867372773555e-45,0.6741118240356445,-0.362315371632576,0.46,0.58,0.67,0.71,0.75
50,1000,0.05,1.0,2,250,NCE_Q,15,0.0,0.00014648437500000008,False,455.8126220703125,-0.07743133263005317,1.897867372773555e-45,0.6741118240356445,-0.38566865772008896,0.53,0.63,0.68,0.71,0.76
267,1000,0.05,1.0,2,250,rulsif,50,0.002,0.0004882812500000003,True,1.284212350845337,0.006012216256905088,8.111130476174754e-46,0.6793684742667458,-0.38608642667531967,0.020202020202020204,0.5454545454545454,0.6565656565656566,0.7272727272727273,0.7575757575757576
416,10000,0.05,1.0,2,250,real_TRE_Q,2,0.003,0.0006250000000000001,False,4659.41357421875,0.24795734902015867,4.418644698543288e-46,0.6781437397003174,-0.4045508950948715,0.51,0.63,0.69,0.71,0.75
183,1000,0.05,1.0,2,250,NCE_Q,15,0.005,0.00014648437500000008,False,448.18853759765625,0.19140981344240282,2.348171591647778e-47,0.686127781867981,-0.3681437075138092,0.54,0.6,0.67,0.71,0.76
268,1000,0.05,1.0,2,250,rulsif,50,0.002,0.0004882812500000003,False,1.0038270950317383,0.007548772927499952,6.347766479650604e-48,0.6925542306418371,-0.4123772829771042,0.020202020202020204,0.5454545454545454,0.6767676767676768,0.7171717171717171,0.7676767676767676
382,5000,0.05,1.0,2,250,NCE_Q,2,0.002,0.0006250000000000001,True,2414.658203125,-0.058551905202361094,5.280534583776147e-48,0.690119743347168,-0.3855089843273163,0.6,0.66,0.71,0.72,0.77
13,10000,0.05,1.0,2,250,real_TRE_Q,2,0.004,0.0006250000000000001,False,4409.42724609375,0.22330213174377395,2.4695580395445234e-48,0.6921357011795044,-0.3864271566271782,0.51,0.6,0.65,0.72,0.77
181,1000,0.05,1.0,2,250,real_TRE_Q,15,0.005,0.00014648437500000008,False,428.95831298828125,0.059168883510270893,1.1154957472673437e-48,0.6942315673828126,-0.4042315408587456,0.45,0.56,0.66,0.72,0.78
290,1000,0.05,1.0,2,250,NCE_Q,50,0.003,0.0004882812500000003,False,462.58343505859375,-0.26820113341804946,1.8040502543882347e-49,0.7019294367896186,-0.3991915211081505,0.494949494949495,0.6565656565656566,0.7070707070707071,0.7373737373737373,0.7878787878787878
320,1000,0.05,1.0,2,250,rulsif,50,0.004,0.0004882812500000003,True,1.0365791320800781,0.0061638366065857,1.3639027749379954e-49,0.7026552407428471,-0.4078207388520241,0.020202020202020204,0.6060606060606061,0.7171717171717171,0.7272727272727273,0.7676767676767676
275,5000,0.05,1.0,2,250,NCE_Q,2,0.001,0.0006250000000000001,False,2352.660400390625,0.22602455824438025,1.118291562335025e-50,0.706127781867981,-0.3807984068989754,0.6,0.67,0.72,0.75,0.78
409,5000,0.05,1.0,2,250,NCE_Q,2,0.003,0.0006250000000000001,True,2265.311767578125,0.10574270807589854,1.1008933295735856e-50,0.7061676168441773,-0.4136926159262657,0.55,0.64,0.67,0.72,0.79
263,1000,0.05,1.0,2,250,NCE_Q,50,0.002,0.0004882812500000003,False,234.39190673828125,-0.2474189740205013,2.8780462858465195e-51,0.7125143956656408,-0.4098772183060646,0.5757575757575758,0.6060606060606061,0.6666666666666666,0.7171717171717171,0.797979797979798
344,1000,0.05,1.0,2,250,NCE_Q,50,0.005,0.0004882812500000003,False,437.6141357421875,0.049849143667655395,2.0065487877197417e-51,0.7134216108707466,-0.4125385582447052,0.5353535353535354,0.6868686868686869,0.7373737373737373,0.7474747474747475,0.7878787878787878
155,1000,0.05,1.0,2,250,real_TRE_Q,15,0.004,0.00014648437500000008,False,430.2178039550781,0.0006726199318670904,2.0265137244470316e-52,0.7161676168441773,-0.3882634714245796,0.44,0.58,0.65,0.72,0.8
102,1000,0.05,1.0,2,250,NCE_Q,15,0.002,0.00014648437500000008,True,388.2596435546875,0.1532917200468305,1.930367535306811e-52,0.7162874794006348,-0.41485029458999634,0.49,0.6,0.65,0.71,0.79
390,10000,0.05,1.0,2,250,real_TRE_Q,2,0.002,0.0006250000000000001,False,4800.49609375,0.274302532813426,7.781739486154838e-54,0.7241118240356446,-0.4089421182870865,0.53,0.62,0.66,0.75,0.8
130,1000,0.05,1.0,2,250,NCE_Q,15,0.003,0.00014648437500000008,False,442.7193603515625,-0.3220268462598546,3.4743524390253265e-54,0.7260478734970093,-0.3978044018149376,0.59,0.68,0.75,0.75,0.78
39,10000,0.05,1.0,2,250,real_TRE_Q,2,0.005,0.0006250000000000001,False,4877.8330078125,-0.07971513457524798,3.304805910861019e-54,0.7261676168441773,-0.389820359647274,0.54,0.57,0.67,0.72,0.81
241,1000,0.05,1.0,2,250,rulsif,50,0.001,0.0004882812500000003,False,1.9500573873519897,0.008812379248041145,1.622652432351476e-54,0.7308413031125309,-0.41515959799289703,0.010101010101010102,0.5858585858585859,0.696969696969697,0.7474747474747475,0.8080808080808081
383,5000,0.05,1.0,2,250,NCE_Q,2,0.002,0.0006250000000000001,False,2493.27734375,0.17834472709474233,6.2735497507834496e-55,0.730119743347168,-0.41469060629606247,0.6,0.68,0.73,0.77,0.81
410,5000,0.05,1.0,2,250,NCE_Q,2,0.003,0.0006250000000000001,False,2419.164794921875,0.0029062339637234546,1.1668160100739667e-55,0.7340718698501587,-0.4192016050219536,0.56,0.64,0.74,0.77,0.81
214,1000,0.05,1.0,2,250,rulsif,50,0.0,0.0004882812500000003,False,1.2466331720352173,0.005537284885192391,8.264737387805225e-56,0.7378575669394599,-0.4318534880876541,0.020202020202020204,0.6363636363636364,0.7474747474747475,0.7777777777777778,0.8080808080808081
32,5000,0.05,1.0,2,250,NCE_Q,2,0.005,0.0006250000000000001,True,2411.941162109375,0.0577959952919182,4.907793857262619e-56,0.7360878276824951,-0.39812376350164413,0.64,0.69,0.76,0.78,0.79
321,1000,0.05,1.0,2,250,rulsif,50,0.004,0.0004882812500000003,False,2.488497734069824,0.012513019241804603,3.322473504072202e-56,0.7399745348728064,-0.3974172994494438,0.04040404040404041,0.6464646464646465,0.7474747474747475,0.7878787878787878,0.797979797979798
157,1000,0.05,1.0,2,250,NCE_Q,15,0.004,0.00014648437500000008,False,426.276123046875,0.24202805760264492,8.689975316106678e-57,0.7400797891616822,-0.40682634711265564,0.58,0.61,0.7,0.78,0.8
240,1000,0.05,1.0,2,250,rulsif,50,0.001,0.0004882812500000003,True,2.730412244796753,0.016187732374903452,3.537502632755566e-58,0.7503175193613226,-0.4395149312913418,0.030303030303030304,0.6262626262626263,0.7676767676767676,0.7676767676767676,0.8181818181818182
293,1000,0.05,1.0,2,250,rulsif,50,0.003,0.0004882812500000003,True,1.0166399478912354,0.011693265190716586,3.790947865908078e-59,0.7552773783905338,-0.4231436252593994,0.04040404040404041,0.6464646464646465,0.7171717171717171,0.7777777777777778,0.8383838383838383
103,1000,0.05,1.0,2,250,NCE_Q,15,0.002,0.00014648437500000008,False,457.88665771484375,0.04753548523366472,1.5934813848455728e-59,0.7541916131973266,-0.41976048797369003,0.56,0.65,0.73,0.77,0.85
348,1000,0.05,1.0,2,250,rulsif,50,0.005,0.0004882812500000003,False,2.7971904277801514,-0.0012406225512178728,4.499871845770825e-60,0.7599346998966101,-0.4092723950743675,0.04040404040404041,0.6565656565656566,0.7575757575757576,0.7878787878787878,0.8282828282828283
347,1000,0.05,1.0,2,250,rulsif,50,0.005,0.0004882812500000003,True,1.0150885581970215,-0.005575089361214766,4.499871845770825e-60,0.7599346998966101,-0.4293131157755852,0.030303030303030304,0.6767676767676768,0.7777777777777778,0.7878787878787878,0.8383838383838383
389,10000,0.05,1.0,2,250,real_TRE_Q,2,0.002,0.0006250000000000001,True,4670.04638671875,0.21791235586922283,2.493351230181205e-60,0.7582235288619995,-0.4293014034628868,0.55,0.66,0.69,0.72,0.83
77,1000,0.05,1.0,2,250,NCE_Q,15,0.001,0.00014648437500000008,False,449.08056640625,-0.007329236524715775,6.333952161042678e-62,0.7660478734970093,-0.4330139756202698,0.6,0.7,0.79,0.8,0.83
79,1000,0.05,1.0,2,250,random_uniform,15,0.001,0.00014648437500000008,False,372.7199401855469,-0.028278681553447236,5.759796908060445e-62,0.7662475252151489,-0.44862275943160057,0.5,0.66,0.74,0.78,0.86
294,1000,0.05,1.0,2,250,rulsif,50,0.003,0.0004882812500000003,False,1.1826058626174927,0.010664600478436096,2.056973447165547e-63,0.7761446394101538,-0.4292727932333946,0.030303030303030304,0.7272727272727273,0.797979797979798,0.8080808080808081,0.8383838383838383
239,1000,0.05,1.0,2,250,random_uniform,50,0.001,0.0004882812500000003,False,375.6287841796875,0.05619303344934613,3.855374717074317e-68,0.7975564123404146,-0.45233774557709694,0.5454545454545454,0.7272727272727273,0.7777777777777778,0.8181818181818182,0.8787878787878788
133,1000,0.05,1.0,2,250,random_uniform,15,0.003,0.00014648437500000008,False,363.30621337890625,-0.0070711063783786676,2.3898579866302477e-71,0.8081835746765137,-0.45213573053479195,0.58,0.74,0.81,0.82,0.9
317,1000,0.05,1.0,2,250,random_uniform,50,0.004,0.0004882812500000003,True,366.6954345703125,-0.09976361471457389,9.251196467587712e-72,0.8127986927225133,-0.4568539708852768,0.5858585858585859,0.7575757575757576,0.797979797979798,0.8282828282828283,0.898989898989899
33,5000,0.05,1.0,2,250,NCE_Q,2,0.005,0.0006250000000000001,False,2341.71923828125,0.24110544895099872,8.240757902317494e-72,0.8100797891616821,-0.4412774480879307,0.7,0.77,0.81,0.85,0.86
132,1000,0.05,1.0,2,250,random_uniform,15,0.003,0.00014648437500000008,True,378.03009033203125,0.02383243168751188,2.572283253703015e-72,0.8121357011795044,-0.46878243423998356,0.54,0.69,0.75,0.84,0.9
6,5000,0.05,1.0,2,250,NCE_Q,2,0.004,0.0006250000000000001,False,2476.81494140625,-0.2850384821525848,8.129453629821301e-73,0.8141516590118408,-0.44483034312725067,0.64,0.78,0.81,0.83,0.89
9,5000,0.05,1.0,2,250,NCE_Q,2,0.0,0.0006250000000000001,False,2430.251708984375,0.05091197898044775,2.5257749577760723e-74,0.820119743347168,-0.4366467073559761,0.69,0.75,0.8,0.83,0.88
212,1000,0.05,1.0,2,250,random_uniform,50,0.0,0.0004882812500000003,False,365.80072021484375,-0.07891939500255887,2.0282931180801803e-74,0.8233835323892459,-0.4605637229979038,0.5454545454545454,0.6767676767676768,0.797979797979798,0.8686868686868687,0.9191919191919192
213,1000,0.05,1.0,2,250,rulsif,50,0.0,0.0004882812500000003,True,1.014489769935608,0.006080604777866696,8.869413493040184e-75,0.8247746963693638,-0.4503619261085987,0.010101010101010102,0.7373737373737373,0.8383838383838383,0.8686868686868687,0.898989898989899
185,1000,0.05,1.0,2,250,random_uniform,15,0.005,0.00014648437500000008,False,366.9832458496094,-0.015242843551432697,2.2920953069218273e-75,0.8241516590118408,-0.4570059962570667,0.58,0.76,0.83,0.84,0.9
238,1000,0.05,1.0,2,250,random_uniform,50,0.001,0.0004882812500000003,True,366.5049743652344,0.0343514584133021,1.8615457813978455e-75,0.8273754938684329,-0.46080566570162773,0.5858585858585859,0.7474747474747475,0.797979797979798,0.8383838383838383,0.9191919191919192
158,1000,0.05,1.0,2,250,random_uniform,15,0.004,0.00014648437500000008,True,364.1812438964844,0.03119193364180235,6.46580851024983e-76,0.8262475252151489,-0.47393214516341686,0.51,0.68,0.76,0.86,0.89
78,1000,0.05,1.0,2,250,random_uniform,15,0.001,0.00014648437500000008,True,370.37060546875,0.0274006133633784,5.7410093923609184e-77,0.8301996517181397,-0.46111776679754257,0.54,0.74,0.77,0.84,0.93
211,1000,0.05,1.0,2,250,random_uniform,50,0.0,0.0004882812500000003,True,383.67926025390625,0.00013637345598323694,2.144478183047466e-77,0.8346337320828678,-0.4606443718075752,0.5656565656565656,0.7272727272727273,0.8585858585858586,0.8585858585858586,0.8888888888888888
353,10000,0.05,1.0,2,250,NCE_Q,2,0.001,0.0006250000000000001,True,4900.58154296875,-0.01971134348859745,1.8568719636205978e-77,0.8320159578323364,-0.4607185646891594,0.78,0.84,0.84,0.87,0.91
220,1000,0.05,1.0,2,250,rulsif,2,0.001,0.0006250000000000001,True,440.0885314941406,0.057037103630405914,4.0142774692814734e-79,0.8380638313293457,-0.4644710570573807,0.71,0.79,0.85,0.88,0.91
51,1000,0.05,1.0,2,250,random_uniform,15,0.0,0.00014648437500000008,True,375.8780517578125,-0.011942361209027242,2.760926281344617e-80,0.8421756553649903,-0.46642715111374855,0.51,0.66,0.74,0.84,0.94
418,10000,0.05,1.0,2,250,NCE_Q,2,0.003,0.0006250000000000001,True,4948.52734375,-0.04846772415138278,8.0856536329662685e-81,0.8440319156646728,-0.4428343288600445,0.8,0.84,0.86,0.87,0.89
159,1000,0.05,1.0,2,250,random_uniform,15,0.004,0.00014648437500000008,False,369.15362548828125,0.010207358991867928,1.8863030790769697e-81,0.846207571029663,-0.45976047962903976,0.48,0.67,0.78,0.88,0.92
346,1000,0.05,1.0,2,250,random_uniform,50,0.005,0.0004882812500000003,False,363.8158874511719,0.0007881341213833063,1.6181068053552395e-81,0.849210652438077,-0.4618944004178047,0.6464646464646465,0.8282828282828283,0.8585858585858586,0.8787878787878788,0.9090909090909091
184,1000,0.05,1.0,2,250,random_uniform,15,0.005,0.00014648437500000008,True,375.9764099121094,0.0022918659827391675,5.088128135428457e-82,0.8481437397003174,-0.45844312012195587,0.54,0.7,0.8,0.88,0.93
105,1000,0.05,1.0,2,250,random_uniform,15,0.002,0.00014648437500000008,False,377.17706298828125,-0.01939472554353363,4.819177140459006e-82,0.8482235288619995,-0.47724551148712635,0.47,0.65,0.77,0.86,0.93
104,1000,0.05,1.0,2,250,random_uniform,15,0.002,0.00014648437500000008,True,376.177490234375,-0.04466471706279335,4.819177140459006e-82,0.8482235288619995,-0.4705389253795147,0.53,0.73,0.81,0.87,0.94
265,1000,0.05,1.0,2,250,random_uniform,50,0.002,0.0004882812500000003,True,365.6688232421875,0.03419851344849954,2.8307656251129743e-83,0.8550777266723941,-0.4608459919691086,0.6262626262626263,0.7878787878787878,0.8383838383838383,0.898989898989899,0.9393939393939394
14,10000,0.05,1.0,2,250,NCE_Q,2,0.004,0.0006250000000000001,True,4954.1728515625,-0.23662860386961873,2.0694305651380373e-84,0.8560478734970093,-0.459001999348402,0.82,0.85,0.88,0.88,0.92
318,1000,0.05,1.0,2,250,random_uniform,50,0.004,0.0004882812500000003,False,374.249267578125,0.10352014167263755,1.660475002878634e-84,0.8590696881515811,-0.47008004412055016,0.6161616161616161,0.8282828282828283,0.8787878787878788,0.898989898989899,0.9090909090909091
292,1000,0.05,1.0,2,250,random_uniform,50,0.003,0.0004882812500000003,False,370.8034973144531,-0.013583942095093763,1.395030377879417e-84,0.8593116625390872,-0.46608803421258926,0.494949494949495,0.6868686868686869,0.8383838383838383,0.8888888888888888,0.9494949494949495
40,10000,0.05,1.0,2,250,NCE_Q,2,0.005,0.0006250000000000001,True,4924.861328125,-0.06120715029565896,4.871382910407139e-85,0.8580638313293457,-0.46946107782423496,0.83,0.86,0.88,0.9,0.95
52,1000,0.05,1.0,2,250,random_uniform,15,0.0,0.00014648437500000008,False,376.9250793457031,0.00027882668357634844,4.598215189391694e-85,0.8581437397003174,-0.4730538949370384,0.58,0.74,0.84,0.9,0.93
391,10000,0.05,1.0,2,250,NCE_Q,2,0.002,0.0006250000000000001,True,4922.5009765625,0.27402454419199734,1.1591401036786209e-85,0.8600399541854858,-0.46039920672774315,0.76,0.83,0.88,0.89,0.89
405,1000,0.05,1.0,2,250,rulsif,2,0.003,0.0006250000000000001,False,417.5763854980469,0.05085751578879489,2.4064659086532747e-86,0.8621756553649902,-0.4786427170038223,0.68,0.77,0.85,0.88,0.95
266,1000,0.05,1.0,2,250,random_uniform,50,0.002,0.0004882812500000003,False,373.64251708984375,-0.024302354206723442,1.5670194230530772e-86,0.8654207111609102,-0.46903163753449917,0.5555555555555556,0.7777777777777778,0.8484848484848485,0.898989898989899,0.9494949494949495
215,5000,0.05,1.0,2,250,real_TRE_Q,50,0.0,0.0004882812500000003,True,1865.5693359375,0.04633037381516437,6.028541046388833e-87,0.8640319156646729,-0.4520159661769867,0.84,0.86,0.88,0.89,0.93
231,1000,0.05,1.0,2,250,rulsif,2,0.001,0.0006250000000000001,False,418.147216796875,0.13529136596811947,1.2755483863775858e-87,0.8660878276824951,-0.4811976086348295,0.64,0.81,0.85,0.91,0.94
28,1000,0.05,1.0,2,250,rulsif,2,0.005,0.0006250000000000001,False,424.5036926269531,0.1361741949080144,2.808703729282577e-88,0.8680638313293457,-0.4744511004537344,0.71,0.83,0.89,0.9,0.95
392,10000,0.05,1.0,2,250,NCE_Q,2,0.002,0.0006250000000000001,False,4951.666015625,0.07212429270259522,2.808703729282577e-88,0.8680638313293457,-0.46794411167502403,0.85,0.87,0.89,0.91,0.92
243,5000,0.05,1.0,2,250,real_TRE_Q,50,0.001,0.0004882812500000003,True,1841.8956298828125,0.1335796370068716,2.7234898164458687e-88,0.8681037855148316,-0.45932135730981827,0.8,0.86,0.88,0.91,0.93
379,1000,0.05,1.0,2,250,rulsif,2,0.002,0.0006250000000000001,False,424.7565612792969,0.02130454402778619,5.5155653673291486e-89,0.8701596975326538,-0.477724552154541,0.66,0.77,0.83,0.88,0.95
395,1000,0.05,1.0,2,250,rulsif,2,0.0,0.0006250000000000001,False,430.8871154785156,0.047501250362397746,4.988993605360242e-91,0.8760478734970093,-0.4748902227729559,0.69,0.82,0.9,0.91,0.95
384,1000,0.05,1.0,2,250,rulsif,2,0.0,0.0006250000000000001,True,436.0321960449219,0.08081345446851586,4.6737715672479954e-91,0.8761277818679809,-0.46351297944784164,0.69,0.81,0.86,0.91,0.95
27,1000,0.05,1.0,2,250,rulsif,2,0.005,0.0006250000000000001,True,417.4945068359375,-0.060623056741228976,4.5240843345480227e-91,0.8761676168441772,-0.4734930209815502,0.62,0.76,0.88,0.92,0.96
97,10000,0.05,1.0,2,250,NCE_Q,2,0.0,0.0006250000000000001,False,4948.3271484375,0.09032730541023679,9.498432400298369e-92,0.8780638313293457,-0.45744510740041733,0.82,0.86,0.9,0.91,0.92
15,10000,0.05,1.0,2,250,NCE_Q,2,0.004,0.0006250000000000001,False,4973.09375,0.00774780019987304,1.822443088741072e-92,0.8800399541854859,-0.460039921104908,0.86,0.88,0.9,0.91,0.93
295,5000,0.05,1.0,2,250,real_TRE_Q,50,0.003,0.0004882812500000003,True,1662.3367919921875,0.0983263304609361,5.994429866250997e-94,0.8840319156646729,-0.45485029742121696,0.87,0.87,0.9,0.9,0.92
378,1000,0.05,1.0,2,250,rulsif,2,0.002,0.0006250000000000001,True,443.5900573730469,-0.06192474089217921,9.887635341169142e-95,0.8860878276824952,-0.47337325662374496,0.69,0.83,0.9,0.93,0.97
404,1000,0.05,1.0,2,250,rulsif,2,0.003,0.0006250000000000001,True,440.4451904296875,-0.15837505934313195,9.887635341169142e-95,0.8860878276824952,-0.48387225717306137,0.72,0.8,0.88,0.93,0.95
345,1000,0.05,1.0,2,250,random_uniform,50,0.005,0.0004882812500000003,True,375.12823486328125,-0.040392126180965784,4.698460201451779e-95,0.8893727184546114,-0.4743946511298418,0.696969696969697,0.8383838383838383,0.8787878787878788,0.9292929292929293,0.9494949494949495
419,10000,0.05,1.0,2,250,NCE_Q,2,0.003,0.0006250000000000001,False,4977.9814453125,-0.29454716920758095,2.730126084459031e-96,0.8900797891616822,-0.47524950467050076,0.83,0.87,0.9,0.93,0.94
349,5000,0.05,1.0,2,250,real_TRE_Q,50,0.005,0.0004882812500000003,True,1741.57080078125,0.12976977694591765,6.891759233359128e-98,0.8940319156646729,-0.472015967592597,0.87,0.9,0.91,0.93,0.94
4,1000,0.05,1.0,2,250,rulsif,2,0.004,0.0006250000000000001,False,433.7391052246094,0.13045888009264003,6.635666722252997e-98,0.8940718698501587,-0.4811177719384432,0.66,0.8,0.89,0.94,0.96
3,1000,0.05,1.0,2,250,rulsif,2,0.004,0.0006250000000000001,True,440.876953125,-0.0021145191368625122,6.635666722252997e-98,0.8940718698501587,-0.48247505351901054,0.73,0.86,0.9,0.93,0.96
364,10000,0.05,1.0,2,250,NCE_Q,2,0.001,0.0006250000000000001,False,4943.4345703125,-0.03975360826857672,1.002186942505174e-98,0.8960478734970093,-0.4773253481835127,0.84,0.88,0.92,0.93,0.95
269,5000,0.05,1.0,2,250,real_TRE_Q,50,0.002,0.0004882812500000003,True,1829.718017578125,0.054778715248137044,5.333344377416934e-100,0.9013488413107515,-0.48116897977888584,0.8383838383838383,0.898989898989899,0.9191919191919192,0.9292929292929293,0.9393939393939394
291,1000,0.05,1.0,2,250,random_uniform,50,0.003,0.0004882812500000003,True,374.34674072265625,-0.027512266596033855,4.1804494741884944e-100,0.9015906964889681,-0.47576564736664295,0.6262626262626263,0.7777777777777778,0.8787878787878788,0.9494949494949495,0.9595959595959596
86,10000,0.05,1.0,2,250,NCE_Q,2,0.0,0.0006250000000000001,True,4861.0908203125,0.22509854403663832,3.320978797306974e-102,0.9040319156646729,-0.46215568855404854,0.8,0.88,0.92,0.92,0.94
170,5000,0.05,1.0,2,250,rulsif,15,0.004,0.00014648437500000008,False,45.79265213012695,-0.029744233889448364,3.18528966302911e-102,0.9040718698501586,-0.4864670690149069,0.8,0.87,0.92,0.95,0.97
41,10000,0.05,1.0,2,250,NCE_Q,2,0.005,0.0006250000000000001,False,4960.95654296875,0.017810391554114978,4.132118278879913e-103,0.906008038520813,-0.47704591043293476,0.85,0.91,0.91,0.92,0.93
324,5000,0.05,1.0,2,250,NCE_Q,50,0.004,0.0004882812500000003,True,2065.94482421875,0.1049002640013027,5.125717523320518e-105,0.9100399541854859,-0.4638722576200962,0.89,0.9,0.93,0.93,0.93
90,5000,0.05,1.0,2,250,rulsif,15,0.001,0.00014648437500000008,False,31.7646541595459,-0.0254150370774757,2.8693499527703797e-111,0.9220957469940185,-0.49301397567614913,0.83,0.89,0.91,0.97,0.97
117,5000,0.05,1.0,2,250,rulsif,15,0.002,0.00014648437500000008,False,54.2534294128418,-0.05362286979838727,1.5718275093823355e-113,0.9260478734970092,-0.4878243515267968,0.87,0.93,0.95,0.96,0.96
62,5000,0.05,1.0,2,250,rulsif,15,0.0,0.00014648437500000008,True,40.57746124267578,-0.07055737853799189,1.5718275093823355e-113,0.9260478734970092,-0.48966068029403687,0.82,0.92,0.95,0.96,0.97
136,5000,0.05,1.0,2,250,real_TRE_Q,15,0.003,0.00014648437500000008,True,2021.6641845703125,0.021582548552055218,6.470978334581483e-116,0.93,-0.48251497000455856,0.93,0.93,0.93,0.95,0.96
217,5000,0.05,1.0,2,250,NCE_Q,50,0.0,0.0004882812500000003,True,2078.226806640625,0.12043440752658895,6.111858250252502e-116,0.9300399541854858,-0.4782035928219557,0.92,0.93,0.95,0.96,0.96
296,5000,0.05,1.0,2,250,real_TRE_Q,50,0.003,0.0004882812500000003,False,1995.4881591796875,-0.2075540156904568,3.4818832992776724e-117,0.9320159578323364,-0.49145708605647087,0.92,0.94,0.94,0.96,0.98
351,5000,0.05,1.0,2,250,NCE_Q,50,0.005,0.0004882812500000003,True,1984.769287109375,0.09518806829172635,8.196031941105493e-120,0.9360080385208129,-0.4877844322472811,0.93,0.94,0.95,0.96,0.98
322,5000,0.05,1.0,2,250,real_TRE_Q,50,0.004,0.0004882812500000003,True,1760.468505859375,0.18764624649934,7.701229576395262e-120,0.9360478734970092,-0.48395209945738316,0.89,0.94,0.96,0.97,0.97
63,5000,0.05,1.0,2,250,rulsif,15,0.0,0.00014648437500000008,False,31.74072265625,-0.006935398160571486,7.701229576395262e-120,0.9360478734970092,-0.4877844322472811,0.84,0.9,0.96,0.97,0.97
195,5000,0.05,1.0,2,250,rulsif,15,0.005,0.00014648437500000008,True,49.92582321166992,-0.05644859907183383,3.337372759438593e-121,0.9380239963531494,-0.49393213633447886,0.88,0.94,0.95,0.96,0.98
57,5000,0.05,1.0,2,250,real_TRE_Q,15,0.0,0.00014648437500000008,False,2151.47314453125,0.09356870650409704,1.3066669081792667e-122,0.94,-0.4820359293371439,0.94,0.94,0.94,0.97,0.97
196,5000,0.05,1.0,2,250,rulsif,15,0.005,0.00014648437500000008,False,45.43333053588867,-0.02660406105397001,1.0700518004526814e-122,0.940119743347168,-0.49700598954223096,0.86,0.92,0.96,0.98,1.0
169,5000,0.05,1.0,2,250,rulsif,15,0.004,0.00014648437500000008,True,32.024505615234375,-0.008057580977109494,3.998970616999647e-124,0.9420559120178222,-0.4967664694413543,0.84,0.91,0.96,0.97,1.0
83,5000,0.05,1.0,2,250,real_TRE_Q,15,0.001,0.00014648437500000008,False,2176.73486328125,-0.054968932114390495,3.4193354734180716e-127,0.9460080385208129,-0.48990019876509905,0.94,0.95,0.95,0.97,0.97
244,5000,0.05,1.0,2,250,real_TRE_Q,50,0.001,0.0004882812500000003,False,2111.056884765625,0.19053926215458697,3.4193354734180716e-127,0.9460080385208129,-0.4843512997031212,0.94,0.95,0.96,0.96,0.96
56,5000,0.05,1.0,2,250,real_TRE_Q,15,0.0,0.00014648437500000008,True,2164.26025390625,0.12508729511658476,7.608848433281715e-129,0.9480239963531494,-0.48666666727513075,0.92,0.95,0.96,0.97,0.97
271,5000,0.05,1.0,2,250,NCE_Q,50,0.002,0.0004882812500000003,True,2059.98291015625,0.13452478582442445,1.5777225737377353e-130,0.95,-0.4950898205861449,0.95,0.95,0.97,0.97,0.98
82,5000,0.05,1.0,2,250,real_TRE_Q,15,0.001,0.00014648437500000008,True,1859.412109375,-0.11019233355798902,1.5777225737377353e-130,0.95,-0.48786427173763514,0.95,0.95,0.96,0.96,0.96
189,5000,0.05,1.0,2,250,real_TRE_Q,15,0.005,0.00014648437500000008,True,1934.7198486328125,0.030588100587621226,1.5777225737377353e-130,0.95,-0.4676247499883175,0.95,0.95,0.95,0.96,0.96
191,5000,0.05,1.0,2,250,NCE_Q,15,0.005,0.00014648437500000008,True,2110.05419921875,0.10840808322177212,1.5777225737377353e-130,0.95,-0.48387225717306137,0.95,0.95,0.95,0.96,0.97
218,5000,0.05,1.0,2,250,NCE_Q,50,0.0,0.0004882812500000003,False,2151.95703125,0.01666935653004902,1.5777225737377353e-130,0.95,-0.48439121805131435,0.95,0.95,0.95,0.96,0.97
144,5000,0.05,1.0,2,250,rulsif,15,0.003,0.00014648437500000008,False,42.249359130859375,0.03484441848495634,1.4565084141568428e-130,0.9500399541854858,-0.4934131777845323,0.86,0.95,0.97,0.98,0.98
332,10000,0.05,1.0,2,250,real_TRE_Q,50,0.004,0.0004882812500000003,True,3272.81884765625,0.10486121103269179,1.4565084141568428e-130,0.9500399541854858,-0.48542914167046547,0.95,0.95,0.97,0.97,0.98
110,5000,0.05,1.0,2,250,real_TRE_Q,15,0.002,0.00014648437500000008,True,2114.26611328125,-0.02299336558929944,3.5210367983213287e-134,0.9540319156646728,-0.49053892120718956,0.95,0.95,0.97,0.98,0.98
