,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.05,p_a=0.1
132,1000,0.5,0.5,2,250,NCE_Q,3,0.0,499.6562805175781,-0.002373355592229879,0.0065499025610150745,0.16713149547576905,-0.10625499486923218,0.0,0.01,0.07,0.14
211,5000,0.5,0.5,2,250,NCE_Q,3,0.0,2493.911376953125,0.04973088834866864,0.006408864486589222,0.16745021820068362,-0.09334668517112732,0.02,0.05,0.11,0.17
76,10000,0.5,0.5,2,250,NCE_Q,3,0.0,4987.40673828125,-0.0945054460127849,0.0011241232067215926,0.19119524002075194,-0.10944220423698425,0.02,0.02,0.11,0.2
75,10000,0.5,0.5,2,250,real_TRE_Q,3,0.0,4972.9384765625,0.26767420617236204,0.000411306823594345,0.20362554550170897,-0.13007968664169312,0.02,0.04,0.13,0.22
131,1000,0.5,0.5,2,250,real_TRE_Q,3,0.0,493.2339782714844,-0.015873512844599535,0.0003696423766443649,0.20490043640136724,-0.10593628883361816,0.0,0.01,0.09,0.15
210,5000,0.5,0.5,2,250,real_TRE_Q,3,0.0,2478.3564453125,-0.015125427300925044,0.00010524745338407421,0.21932272911071782,-0.11095619201660156,0.04,0.05,0.12,0.2
68,1000,0.5,0.5,2,250,real_TRE_Q,3,0.1,492.32373046875,0.1649071050052469,1.5554233363843135e-08,0.30103587865829473,-0.19466137886047363,0.0,0.06,0.11,0.2
148,1000,0.5,0.75,2,250,real_TRE_Q,15,0.0,497.26849365234375,0.16290782147807759,1.7697202171064713e-09,0.31776894092559815,-0.20290839672088623,0.03,0.05,0.21,0.35
149,1000,0.5,0.75,2,250,NCE_Q,15,0.0,499.08111572265625,0.05036272234867258,4.5903471362824796e-10,0.3276892900466919,-0.21147412061691284,0.03,0.06,0.18,0.3
79,1000,0.5,0.5,2,250,NCE_Q,3,0.1,498.38299560546875,-0.056577903825483535,1.074280397787055e-10,0.3380080127716064,-0.19697213172912598,0.0,0.03,0.11,0.25
46,1000,0.5,0.75,2,250,real_TRE_Q,3,0.0,496.5943603515625,0.06866615151446875,2.0388650427243824e-17,0.4312748908996582,-0.27848607301712036,0.05,0.13,0.27,0.4
57,1000,0.5,0.75,2,250,NCE_Q,3,0.0,498.5884704589844,-0.00030010923139387494,4.094336571995832e-18,0.4396414518356323,-0.2888047993183136,0.03,0.1,0.29,0.4
204,5000,0.5,0.5,2,250,NCE_Q,3,0.1,2495.496826171875,-0.010072755654234506,2.613666541221213e-19,0.45354583501815793,-0.31286855041980743,0.09,0.14,0.41,0.52
203,5000,0.5,0.5,2,250,real_TRE_Q,3,0.1,2491.034912109375,0.20942307856099487,3.6209511866242495e-23,0.49517933368682865,-0.3271314948797226,0.11,0.21,0.41,0.51
175,1000,0.5,0.75,2,250,real_TRE_Q,50,0.0,497.5562438964844,0.0279207332080698,2.6703390787364086e-24,0.5065737009048462,-0.3118326961994171,0.05,0.18,0.4,0.55
176,1000,0.5,0.75,2,250,NCE_Q,50,0.0,494.69036865234375,0.018894818205884605,1.794374435140818e-27,0.5368127727508545,-0.3206772953271866,0.07,0.16,0.39,0.6
70,10000,0.5,0.5,2,250,NCE_Q,3,0.1,4995.1396484375,0.025281919766904262,2.510264079269546e-31,0.5706374454498291,-0.3655378669500351,0.16,0.26,0.5,0.66
15,5000,0.5,0.75,2,250,NCE_Q,15,0.0,2490.30029296875,0.005666083719294519,4.31119171275016e-36,0.608764934539795,-0.3825896680355072,0.17,0.32,0.52,0.64
14,5000,0.5,0.75,2,250,real_TRE_Q,15,0.0,2480.885498046875,-0.02028635150359624,7.611244979507405e-37,0.6144621777534485,-0.37115539610385895,0.12,0.24,0.52,0.67
69,10000,0.5,0.5,2,250,real_TRE_Q,3,0.1,4976.25390625,0.173715036564286,3.879791779274169e-37,0.6166534113883972,-0.3884860724210739,0.15,0.34,0.59,0.7
201,5000,0.5,0.75,2,250,real_TRE_Q,3,0.0,2496.189453125,0.16518683367607706,1.999339575550217e-46,0.6803187227249146,-0.4185657501220703,0.33,0.44,0.64,0.77
202,5000,0.5,0.75,2,250,NCE_Q,3,0.0,2495.85693359375,0.016795016536203917,8.605331687816932e-59,0.7504781436920166,-0.436613567173481,0.29,0.49,0.65,0.8
101,1000,0.5,0.5,2,250,NCE_Q,3,0.25,495.7384338378906,0.0020649063578301835,9.415108915851705e-61,0.7603187227249145,-0.44852591678500175,0.32,0.51,0.74,0.85
94,10000,0.5,0.75,2,250,NCE_Q,15,0.0,4980.52392578125,-0.020319512924375092,5.9611993599177855e-62,0.7661753273010254,-0.4498804956674576,0.4,0.58,0.81,0.85
172,1000,0.5,1.0,2,250,real_TRE_Q,3,0.0,494.6835021972656,-0.024958975585003897,2.1737931319445475e-62,0.7682869100570678,-0.44749005883932114,0.42,0.58,0.81,0.86
90,1000,0.5,0.5,2,250,real_TRE_Q,3,0.25,496.59466552734375,-0.049213571011785945,2.515921942193694e-66,0.7865737009048462,-0.45215141773223877,0.27,0.5,0.74,0.87
93,10000,0.5,0.75,2,250,real_TRE_Q,15,0.0,4942.98876953125,-0.022111094083121882,1.0004094233990576e-66,0.7883665609359741,-0.45306774601340294,0.41,0.57,0.81,0.88
151,1000,0.5,0.5,2,250,real_TRE_Q,15,0.1,494.0710144042969,0.05823542577847226,5.178602647817496e-69,0.7983665609359741,-0.45426297187805176,0.34,0.56,0.81,0.89
152,1000,0.5,0.5,2,250,NCE_Q,15,0.1,497.2884521484375,0.058375178349426675,2.246052310436273e-74,0.8203187227249146,-0.45565739274024963,0.36,0.56,0.81,0.9
140,1000,0.5,1.0,2,250,real_TRE_Q,15,0.0,493.74884033203125,-0.04457216994718061,5.6026818869262946e-77,0.8302390718460083,-0.47159363701939583,0.55,0.67,0.85,0.91
66,10000,0.5,0.75,2,250,real_TRE_Q,3,0.0,4959.70947265625,-0.06203971997906552,1.155851813366588e-78,0.8364143991470336,-0.4688047990202904,0.48,0.71,0.85,0.93
67,10000,0.5,0.75,2,250,NCE_Q,3,0.0,4985.55126953125,-0.046235544934865314,1.6863674606701612e-84,0.8563346886634826,-0.47450200840830803,0.54,0.73,0.87,0.95
183,1000,0.5,1.0,2,250,NCE_Q,3,0.0,499.5514831542969,0.023844203050427067,2.3645708023173247e-88,0.8682869100570678,-0.4809960275888443,0.61,0.7,0.89,0.95
194,1000,0.5,0.75,2,250,real_TRE_Q,3,0.1,498.7878723144531,0.07767666845249084,5.1833862185089796e-89,0.8702390718460083,-0.48051794059574604,0.62,0.78,0.91,0.95
141,1000,0.5,1.0,2,250,NCE_Q,15,0.0,497.596435546875,0.05645998527702506,8.433355894305919e-92,0.8782071995735169,-0.4836653470993042,0.68,0.8,0.92,0.95
205,1000,0.5,0.75,2,250,NCE_Q,3,0.1,497.44207763671875,0.011979392925256504,2.3597287125542857e-96,0.8902390718460083,-0.48151395469903946,0.61,0.76,0.93,0.96
41,5000,0.5,0.75,2,250,NCE_Q,50,0.0,2496.8134765625,0.016608435381035794,4.131048107551559e-109,0.9181274890899658,-0.4922709232196212,0.77,0.86,0.96,0.98
166,1000,0.5,1.0,2,250,real_TRE_Q,50,0.0,497.2794189453125,0.0931934985413443,3.747503898930788e-109,0.9182071995735168,-0.49466135958209634,0.84,0.91,0.95,0.99
40,5000,0.5,0.75,2,250,real_TRE_Q,50,0.0,2487.97705078125,-0.01652434861659783,3.34410602407425e-110,0.920159420967102,-0.49219124438241124,0.71,0.88,0.96,0.98
167,1000,0.5,1.0,2,250,NCE_Q,50,0.0,499.1296081542969,0.015481800370071104,3.632473904320926e-124,0.9421115827560425,-0.49693227536045015,0.86,0.93,0.98,1.0
121,10000,0.5,0.75,2,250,NCE_Q,50,0.0,4977.68359375,-0.019756132805659427,1.70057034566539e-170,0.980079710483551,-0.4995219135307707,0.96,0.98,1.0,1.0
120,10000,0.5,0.75,2,250,real_TRE_Q,50,0.0,4983.31982421875,0.034393098461981984,3.4646412728765395e-180,0.9840637445449829,-0.49968127548345365,0.97,0.98,1.0,1.0
206,5000,0.5,0.5,2,250,real_TRE_Q,3,0.25,2475.8369140625,0.012561168759104699,1.1109034718736501e-192,0.9880478382110596,-0.49964143632678315,0.95,0.99,1.0,1.0
207,5000,0.5,0.5,2,250,NCE_Q,3,0.25,2496.2490234375,0.13086737980991708,1.1109034718736501e-192,0.9880478382110596,-0.49976095736201387,0.96,0.99,1.0,1.0
96,10000,0.5,0.5,2,250,NCE_Q,15,0.1,4963.5146484375,-0.07281504491857627,2.0000000000001775e-200,0.99,-0.4900398412719369,0.99,0.99,0.99,0.99
97,10000,0.5,0.5,2,250,real_TRE_Q,15,0.25,4978.38671875,0.12630921817760318,2.0000000000001775e-200,0.99,-0.4900398412719369,0.99,0.99,0.99,0.99
99,10000,0.5,0.5,2,250,real_TRE_Q,15,0.5,4981.77099609375,0.0763377550700573,2.0000000000001775e-200,0.99,-0.4900398412719369,0.99,0.99,0.99,0.99
95,10000,0.5,0.5,2,250,real_TRE_Q,15,0.1,4902.791015625,-0.03845192548312393,2.0000000000001775e-200,0.99,-0.4900398412719369,0.99,0.99,0.99,0.99
98,10000,0.5,0.5,2,250,NCE_Q,15,0.25,4988.029296875,0.05679457851250376,2.0000000000001775e-200,0.99,-0.4900398412719369,0.99,0.99,0.99,0.99
81,10000,0.5,1.0,2,250,NCE_Q,15,0.25,4988.2216796875,-0.018278966386089272,2.0000000000001775e-200,0.99,-0.4900398412719369,0.99,0.99,0.99,0.99
